folio_ageb,entidad,alcaldia,localidad,pob,tot_pobres,IDSM,E_IDS_V
9.016E+11,9,16,1,3421,2179,0.8531839,Medio
9.007E+11,9,7,1,3590,2537,0.8531857,Medio
9.015E+11,9,15,1,209,136,0.8531892,Medio
9.007E+11,9,7,1,2019,1372,0.8531938,Medio
9.006E+11,9,6,1,2864,2002,0.8532701,Medio
9.012E+11,9,12,1,5254,3448,0.8534073,Medio
090070001419A,9,7,1,3303,2299,0.8535219,Medio
9.008E+11,9,8,1,4222,2767,0.8536031,Medio
9.007E+11,9,7,1,829,618,0.8536499,Medio
9.013E+11,9,13,1,2493,1729,0.8537793,Medio
9.005E+11,9,5,1,1006,720,0.853833,Medio
090100001092A,9,10,1,2473,1653,0.8539084,Medio
9.007E+11,9,7,1,5750,3643,0.8539371,Medio
9.00904E+11,9,9,362,13,9,0.8539706,Medio
9.005E+11,9,5,1,2707,1745,0.8540671,Medio
9.017E+11,9,17,1,2157,1435,0.8541607,Medio
9.017E+11,9,17,1,2393,1544,0.8542211,Medio
9.017E+11,9,17,1,3418,2204,0.8542416,Medio
9.006E+11,9,6,1,1997,1294,0.8542867,Medio
9.017E+11,9,17,1,1832,1170,0.85434,Medio
9.013E+11,9,13,1,2924,2002,0.8544016,Medio
9.006E+11,9,6,1,8140,5335,0.8546218,Medio
9.005E+11,9,5,1,4560,3014,0.854682,Medio
9.005E+11,9,5,1,5011,3397,0.8546916,Medio
9.01E+11,9,10,1,3137,2181,0.8547277,Medio
9.011E+11,9,11,1,2153,1611,0.854758,Medio
9.015E+11,9,15,1,1465,1022,0.8548641,Medio
9.017E+11,9,17,1,2431,1565,0.854956,Medio
9.017E+11,9,17,1,1581,1070,0.8550107,Medio
9.007E+11,9,7,1,4144,2351,0.8550118,Medio
9.012E+11,9,12,1,301,202,0.8550941,Medio
9.016E+11,9,16,1,8448,5303,0.855418,Medio
9.007E+11,9,7,1,4135,2758,0.8554273,Medio
9.007E+11,9,7,1,1449,926,0.8554401,Medio
9.012E+11,9,12,1,3568,2424,0.8555601,Medio
9.017E+11,9,17,1,3865,2482,0.8557059,Medio
9.012E+11,9,12,1,5892,3876,0.8558264,Medio
090070001141A,9,7,1,4034,2695,0.8559241,Medio
9.015E+11,9,15,1,4838,3191,0.8559724,Medio
9.005E+11,9,5,1,2671,1774,0.8559835,Medio
9.004E+11,9,4,1,6306,4116,0.8560822,Medio
9.012E+11,9,12,1,3248,2079,0.8560845,Medio
9.002E+11,9,2,1,4144,2647,0.8561703,Medio
090160001082A,9,16,1,2178,1456,0.8562981,Medio
9.013E+11,9,13,1,2898,1909,0.8564062,Medio
9.012E+11,9,12,1,3209,2078,0.8564187,Medio
9.015E+11,9,15,1,8767,5713,0.856595,Medio
9.017E+11,9,17,1,4320,2768,0.8565964,Medio
9.017E+11,9,17,1,3569,2315,0.8566543,Medio
090100001060A,9,10,1,2645,1732,0.8567225,Medio
9.017E+11,9,17,1,2624,1745,0.8567686,Medio
9.006E+11,9,6,1,6297,4141,0.8567842,Medio
9.004E+11,9,4,1,9594,6326,0.8568019,Medio
9.013E+11,9,13,1,1726,1060,0.8569096,Medio
9.017E+11,9,17,1,2274,1519,0.8570233,Medio
9.011E+11,9,11,1,4040,2666,0.8575193,Medio
9.007E+11,9,7,1,1665,1081,0.8576031,Medio
9.01204E+11,9,12,354,80,57,0.8577031,Medio
9.015E+11,9,15,1,6421,4080,0.8578407,Medio
9.01E+11,9,10,1,3134,2072,0.8578582,Medio
9.007E+11,9,7,1,10182,6661,0.8579115,Medio
9.011E+11,9,11,1,4896,3136,0.857932,Medio
9.014E+11,9,14,1,681,421,0.8579583,Medio
9.007E+11,9,7,1,3652,2493,0.858066,Medio
9.017E+11,9,17,1,3876,2473,0.8581157,Medio
9.012E+11,9,12,1,22,11,0.8581313,Medio
9.005E+11,9,5,1,2049,1351,0.8581648,Medio
9.006E+11,9,6,1,6449,4229,0.8581747,Medio
9.016E+11,9,16,1,5059,3272,0.8582143,Medio
9.017E+11,9,17,1,1475,910,0.8582324,Medio
9.007E+11,9,7,1,3697,2427,0.8584438,Medio
9.013E+11,9,13,1,6391,4132,0.8585283,Medio
9.00903E+11,9,9,294,7,7,0.8585711,Medio
9.017E+11,9,17,1,2434,1526,0.858641,Medio
9.012E+11,9,12,1,2331,1503,0.8588306,Medio
9.013E+11,9,13,1,1893,1239,0.8588851,Medio
9.005E+11,9,5,1,1674,1040,0.8588941,Medio
9.007E+11,9,7,1,7225,4863,0.8589476,Medio
090160001011A,9,16,1,4977,3306,0.8592041,Medio
9.006E+11,9,6,1,3887,2479,0.8594287,Medio
9.007E+11,9,7,1,6627,4159,0.8594419,Medio
9.004E+11,9,4,1,6021,3842,0.8597842,Medio
9.017E+11,9,17,1,1647,1069,0.8599428,Medio
9.01201E+11,9,12,114,11,7,0.860213,Medio
9.005E+11,9,5,1,5061,3340,0.8603565,Medio
9.015E+11,9,15,1,3589,2188,0.8606954,Medio
9.007E+11,9,7,1,1629,1192,0.8607976,Medio
9.015E+11,9,15,1,7816,4884,0.8608745,Medio
9.013E+11,9,13,1,3209,2042,0.8608778,Medio
9.01E+11,9,10,1,2463,1558,0.8608953,Medio
9.002E+11,9,2,1,7654,5133,0.8609046,Medio
9.015E+11,9,15,1,5145,3115,0.861149,Medio
9.005E+11,9,5,1,3970,2541,0.8611898,Medio
090060001001A,9,6,1,5927,3882,0.8613577,Medio
9.002E+11,9,2,1,4121,2674,0.8615022,Medio
9.015E+11,9,15,1,2590,1487,0.8615354,Medio
9.01E+11,9,10,1,2272,1470,0.8616608,Medio
9.006E+11,9,6,1,2572,1707,0.8617498,Medio
9.002E+11,9,2,1,3945,2530,0.8618554,Medio
9.007E+11,9,7,1,3435,2178,0.8620857,Medio
9.017E+11,9,17,1,2719,1688,0.8623986,Medio
9.007E+11,9,7,1,3610,2306,0.8624204,Medio
9.007E+11,9,7,1,4087,2576,0.8624278,Medio
9.016E+11,9,16,1,2817,1700,0.8625316,Medio
090080001032A,9,8,1,5374,3499,0.8627662,Medio
9.012E+11,9,12,1,9130,5652,0.8627999,Medio
9.005E+11,9,5,1,6109,3931,0.8628533,Medio
9.007E+11,9,7,1,4405,2733,0.8628846,Medio
9.007E+11,9,7,1,4825,3383,0.86292,Medio
9.007E+11,9,7,1,1766,1102,0.8629395,Medio
9.016E+11,9,16,1,4207,2751,0.8631298,Medio
9.007E+11,9,7,1,6160,3743,0.8632936,Medio
9.002E+11,9,2,1,6985,4741,0.8634932,Medio
9.002E+11,9,2,1,2306,1560,0.8636727,Medio
9.007E+11,9,7,1,4675,3086,0.8636767,Medio
9.005E+11,9,5,1,2890,1877,0.863775,Medio
090170001105A,9,17,1,4063,2467,0.8638173,Medio
9.015E+11,9,15,1,1365,846,0.8641552,Medio
090100001224A,9,10,1,3120,2041,0.8642529,Medio
9.007E+11,9,7,1,2220,1508,0.864583,Medio
090100001231A,9,10,1,2896,1873,0.8646208,Medio
9.002E+11,9,2,1,3377,2223,0.8646437,Medio
9.002E+11,9,2,1,4390,2768,0.8647777,Medio
9.01202E+11,9,12,192,8,5,0.8650549,Medio
9.005E+11,9,5,1,3611,2353,0.865088,Medio
9.016E+11,9,16,1,4188,2576,0.8651084,Medio
9.015E+11,9,15,1,3023,1803,0.8653082,Medio
9.016E+11,9,16,1,3861,2234,0.8653089,Medio
9.005E+11,9,5,1,7,6,0.8653721,Medio
9.007E+11,9,7,1,2124,1416,0.8653758,Medio
9.002E+11,9,2,1,4014,2593,0.8654771,Medio
9.007E+11,9,7,1,2998,1916,0.8656362,Medio
9.002E+11,9,2,1,3721,2397,0.8656739,Medio
090060001033A,9,6,1,4761,3058,0.8656845,Medio
9.005E+11,9,5,1,3625,2269,0.8661221,Medio
9.004E+11,9,4,1,4827,3040,0.8661364,Medio
9.008E+11,9,8,1,4313,2807,0.8661441,Medio
9.005E+11,9,5,1,3455,2212,0.866223,Medio
9.005E+11,9,5,1,4290,2811,0.8662649,Medio
9.015E+11,9,15,1,6594,3889,0.8664832,Medio
9.01E+11,9,10,1,652,414,0.8665814,Medio
9.004E+11,9,4,1,10436,6650,0.8668141,Medio
9.015E+11,9,15,1,8329,5093,0.8668201,Medio
9.017E+11,9,17,1,2059,1290,0.866901,Medio
9.012E+11,9,12,1,6400,3857,0.8669261,Medio
9.006E+11,9,6,1,2832,1962,0.8670841,Medio
9.005E+11,9,5,1,3750,2315,0.8671337,Medio
9.002E+11,9,2,1,3892,2437,0.8673066,Medio
9.005E+11,9,5,1,4349,2866,0.8673501,Medio
9.007E+11,9,7,1,1525,1092,0.8674214,Medio
9.007E+11,9,7,1,1093,710,0.8675386,Medio
9.008E+11,9,8,1,4143,2627,0.8677354,Medio
090070001369A,9,7,1,2855,1958,0.8680545,Medio
9.007E+11,9,7,1,2133,1404,0.868263,Medio
090050001224A,9,5,1,3495,2306,0.8683699,Medio
9.006E+11,9,6,1,2186,1512,0.8683804,Medio
9.005E+11,9,5,1,4937,3207,0.8684608,Medio
9.017E+11,9,17,1,3421,2071,0.8684642,Medio
9.016E+11,9,16,1,7264,4451,0.8685768,Medio
090070001497A,9,7,1,1913,1269,0.8685776,Medio
9.005E+11,9,5,1,2869,1861,0.8686082,Medio
9.008E+11,9,8,1,5388,3389,0.8688421,Medio
9.006E+11,9,6,1,8156,4889,0.8690225,Medio
9.017E+11,9,17,1,2960,1789,0.8690265,Medio
9.005E+11,9,5,1,1757,1146,0.8690807,Medio
9.015E+11,9,15,1,2717,1490,0.8694473,Medio
9.006E+11,9,6,1,2536,1586,0.8695022,Medio
9.017E+11,9,17,1,4349,2559,0.8696413,Medio
9.005E+11,9,5,1,2397,1562,0.869689,Medio
9.007E+11,9,7,1,2411,1388,0.8701258,Medio
9.007E+11,9,7,1,5542,3553,0.8702215,Medio
9.008E+11,9,8,1,2778,1819,0.8703279,Medio
9.005E+11,9,5,1,4062,2606,0.8704331,Medio
9.006E+11,9,6,1,5392,3180,0.8704576,Medio
9.002E+11,9,2,1,2262,1430,0.8706377,Medio
090080001018A,9,8,1,2260,1414,0.87075,Medio
090120001052A,9,12,1,3199,1984,0.8707857,Medio
9.002E+11,9,2,1,7491,4643,0.8707902,Medio
9.007E+11,9,7,1,491,372,0.8709181,Medio
9.002E+11,9,2,1,4328,2696,0.8709468,Medio
9.007E+11,9,7,1,3078,1832,0.8711733,Medio
9.015E+11,9,15,1,1599,877,0.8711879,Medio
9.012E+11,9,12,1,3256,1964,0.8712924,Medio
9.006E+11,9,6,1,2730,1591,0.871569,Medio
9.007E+11,9,7,1,3575,2185,0.8716039,Medio
9.01E+11,9,10,1,3123,1928,0.8716096,Medio
9.005E+11,9,5,1,3608,2348,0.8716199,Medio
9.005E+11,9,5,1,2696,1718,0.871689,Medio
9.007E+11,9,7,1,6645,3915,0.8717521,Medio
9.012E+11,9,12,1,3068,1846,0.871758,Medio
9.016E+11,9,16,1,6755,4127,0.8717588,Medio
9.005E+11,9,5,1,58,37,0.8719066,Medio
9.008E+11,9,8,1,3672,2214,0.8719525,Medio
9.005E+11,9,5,1,748,479,0.8721035,Medio
9.01E+11,9,10,1,13342,7789,0.8721867,Medio
9.002E+11,9,2,1,4797,2956,0.8723344,Medio
9.017E+11,9,17,1,3084,1848,0.8725797,Medio
9.01203E+11,9,12,339,7,5,0.8729238,Medio
9.007E+11,9,7,1,4509,3058,0.872965,Medio
9.008E+11,9,8,1,3925,2445,0.8729959,Medio
9.017E+11,9,17,1,2786,1641,0.8730813,Medio
9.013E+11,9,13,1,4176,2580,0.8730822,Medio
090020001035A,9,2,1,6164,3869,0.8734035,Medio
9.012E+11,9,12,1,2775,1615,0.8734589,Medio
9.007E+11,9,7,1,2659,1569,0.8734814,Medio
9.005E+11,9,5,1,2845,1755,0.8737307,Medio
9.005E+11,9,5,1,2949,1806,0.8738755,Medio
9.007E+11,9,7,1,6530,4137,0.8740245,Medio
9.007E+11,9,7,1,2666,1790,0.8740541,Medio
090050001217A,9,5,1,4391,2647,0.8740855,Medio
9.01E+11,9,10,1,6864,4316,0.8741542,Medio
9.007E+11,9,7,1,3944,2480,0.8742602,Medio
090020001074A,9,2,1,2810,1672,0.8743004,Medio
090070001522A,9,7,1,2289,1373,0.8743684,Medio
9.006E+11,9,6,1,7543,4630,0.8743737,Medio
9.016E+11,9,16,1,4942,3019,0.8743767,Medio
9.011E+11,9,11,1,7103,4553,0.8745026,Medio
9.005E+11,9,5,1,3427,2128,0.8745434,Medio
9.01E+11,9,10,1,2462,1585,0.8747973,Medio
9.006E+11,9,6,1,927,555,0.8749263,Medio
9.00801E+11,9,8,89,3,3,0.8751805,Medio
9.012E+11,9,12,1,2494,1551,0.8753111,Medio
9.003E+11,9,3,1,287,153,0.875368,Medio
9.016E+11,9,16,1,7285,4276,0.8755487,Medio
9.006E+11,9,6,1,2016,1282,0.8756773,Medio
9.002E+11,9,2,1,5603,3541,0.8757458,Medio
9.007E+11,9,7,1,7081,4176,0.8757545,Medio
9.007E+11,9,7,1,3686,2323,0.8758411,Medio
9.007E+11,9,7,1,2108,1355,0.8758554,Medio
9.01E+11,9,10,1,2820,1711,0.876023,Medio
9.006E+11,9,6,1,2074,1278,0.8762941,Medio
9.006E+11,9,6,1,4417,2564,0.8766232,Medio
9.011E+11,9,11,1,3298,2103,0.8766423,Medio
9.013E+11,9,13,1,46,22,0.8767707,Medio
9.008E+11,9,8,1,2829,1802,0.8768801,Medio
9.005E+11,9,5,1,2759,1738,0.877099,Medio
9.003E+11,9,3,1,1749,1070,0.8771834,Medio
9.016E+11,9,16,1,3658,2240,0.877233,Medio
9.006E+11,9,6,1,5470,3442,0.8772349,Medio
9.007E+11,9,7,1,1810,1151,0.8773053,Medio
9.005E+11,9,5,1,2298,1494,0.8773541,Medio
9.007E+11,9,7,1,4525,2626,0.8774129,Medio
9.007E+11,9,7,1,5310,3326,0.8779686,Medio
9.017E+11,9,17,1,4050,2383,0.8781506,Medio
9.005E+11,9,5,1,2791,1718,0.8781763,Medio
9.012E+11,9,12,1,3355,2111,0.8782279,Medio
9.003E+11,9,3,1,2588,1482,0.8784256,Medio
9.008E+11,9,8,1,4273,2461,0.8787245,Medio
9.01E+11,9,10,1,2054,1231,0.8787979,Medio
9.01E+11,9,10,1,4515,2753,0.8788047,Medio
9.012E+11,9,12,1,139,86,0.878892,Medio
9.007E+11,9,7,1,3398,2032,0.8789076,Medio
9.015E+11,9,15,1,5863,3316,0.8789595,Medio
9.01E+11,9,10,1,1812,975,0.879143,Medio
9.011E+11,9,11,1,2810,1777,0.8791721,Medio
9.003E+11,9,3,1,7991,4476,0.8794862,Medio
9.002E+11,9,2,1,5215,3174,0.8795229,Medio
9.013E+11,9,13,1,5555,3417,0.8795658,Medio
9.002E+11,9,2,1,4850,2998,0.8796852,Medio
9.012E+11,9,12,1,1541,913,0.8797813,Medio
9.007E+11,9,7,1,3641,2217,0.8800491,Medio
9.005E+11,9,5,1,632,380,0.880215,Medio
9.005E+11,9,5,1,1850,1233,0.8803388,Medio
9.016E+11,9,16,1,928,561,0.8807009,Medio
9.002E+11,9,2,1,8989,5034,0.8807063,Medio
9.01E+11,9,10,1,672,426,0.8807467,Medio
9.005E+11,9,5,1,2870,1708,0.8807844,Medio
9.003E+11,9,3,1,2861,1722,0.8808157,Medio
9.00904E+11,9,9,387,6,3,0.8810186,Medio
9.004E+11,9,4,1,5483,3210,0.881152,Medio
9.005E+11,9,5,1,3888,2308,0.8811699,Medio
9.005E+11,9,5,1,3259,2032,0.8813268,Alto
9.005E+11,9,5,1,3053,1909,0.8814319,Alto
9.007E+11,9,7,1,2039,1221,0.8816682,Alto
9.005E+11,9,5,1,2704,1660,0.8817083,Alto
9.01101E+11,9,11,129,23,14,0.8819221,Alto
9.003E+11,9,3,1,4464,2481,0.8819376,Alto
9.005E+11,9,5,1,3078,1872,0.8820206,Alto
090040001041A,9,4,1,3099,1904,0.8820463,Alto
9.013E+11,9,13,1,2488,1484,0.8822424,Alto
9.01E+11,9,10,1,4533,2725,0.8822834,Alto
9.015E+11,9,15,1,891,488,0.8823555,Alto
9.002E+11,9,2,1,6943,4026,0.8828822,Alto
9.002E+11,9,2,1,4118,2410,0.8831776,Alto
9.005E+11,9,5,1,2889,1724,0.8831784,Alto
9.016E+11,9,16,1,10473,6003,0.8832196,Alto
9.005E+11,9,5,1,2824,1593,0.8833051,Alto
9.012E+11,9,12,1,2668,1471,0.8834884,Alto
090050001078A,9,5,1,2354,1372,0.8835018,Alto
9.002E+11,9,2,1,3714,2089,0.8835223,Alto
9.012E+11,9,12,1,2498,1454,0.8835734,Alto
9.003E+11,9,3,1,7812,4342,0.8836944,Alto
9.01E+11,9,10,1,2490,1458,0.8837091,Alto
9.008E+11,9,8,1,6272,3687,0.8839306,Alto
9.015E+11,9,15,1,10687,5911,0.8845534,Alto
9.014E+11,9,14,1,2864,1622,0.8845741,Alto
9.003E+11,9,3,1,3209,1824,0.8846187,Alto
090120001084A,9,12,1,2298,1321,0.8847933,Alto
9.005E+11,9,5,1,2199,1270,0.8852926,Alto
9.012E+11,9,12,1,13518,7439,0.8853383,Alto
9.015E+11,9,15,1,5829,3119,0.8855608,Alto
9.016E+11,9,16,1,1007,557,0.8856798,Alto
9.005E+11,9,5,1,4397,2657,0.8857113,Alto
9.01E+11,9,10,1,2470,1411,0.8857303,Alto
9.013E+11,9,13,1,8185,4557,0.8857517,Alto
9.007E+11,9,7,1,3972,2250,0.8857877,Alto
9.011E+11,9,11,1,944,570,0.8857978,Alto
9.017E+11,9,17,1,10098,5677,0.8858683,Alto
9.002E+11,9,2,1,2987,1682,0.8858697,Alto
9.005E+11,9,5,1,4609,2686,0.8862378,Alto
9.012E+11,9,12,1,4559,2652,0.8867283,Alto
9.01E+11,9,10,1,2083,1135,0.8867586,Alto
9.002E+11,9,2,1,5987,3493,0.8868992,Alto
9.01203E+11,9,12,278,3,3,0.8869328,Alto
090050001288A,9,5,1,1686,946,0.8872127,Alto
9.014E+11,9,14,1,6268,3490,0.8874998,Alto
9.006E+11,9,6,1,10253,5643,0.8875431,Alto
9.01E+11,9,10,1,5737,3429,0.8877209,Alto
9.003E+11,9,3,1,2788,1544,0.8878528,Alto
9.016E+11,9,16,1,7329,4191,0.8878829,Alto
9.015E+11,9,15,1,1322,733,0.8879667,Alto
9.012E+11,9,12,1,2068,1192,0.8879946,Alto
9.002E+11,9,2,1,4418,2494,0.8880144,Alto
090020001003A,9,2,1,4201,2664,0.8885963,Alto
9.003E+11,9,3,1,2899,1808,0.8888677,Alto
9.005E+11,9,5,1,2988,1743,0.8890366,Alto
9.016E+11,9,16,1,2555,1485,0.8891549,Alto
9.012E+11,9,12,1,2214,1229,0.8891963,Alto
9.002E+11,9,2,1,10985,6245,0.8893875,Alto
9.012E+11,9,12,1,2131,1150,0.8894044,Alto
9.015E+11,9,15,1,6492,3659,0.8895401,Alto
9.007E+11,9,7,1,1572,931,0.8895558,Alto
090120001045A,9,12,1,3568,1946,0.8897679,Alto
9.01E+11,9,10,1,1485,922,0.8899412,Alto
9.015E+11,9,15,1,4722,2519,0.889971,Alto
9.004E+11,9,4,1,4158,2442,0.8900521,Alto
9.012E+11,9,12,1,1425,743,0.8900635,Alto
9.012E+11,9,12,1,4363,2434,0.8901894,Alto
9.004E+11,9,4,1,8118,5021,0.8902629,Alto
9.006E+11,9,6,1,7266,4227,0.890267,Alto
9.014E+11,9,14,1,5520,2954,0.8905229,Alto
9.012E+11,9,12,1,5453,2875,0.8907807,Alto
9.01E+11,9,10,1,2277,1274,0.8908092,Alto
9.007E+11,9,7,1,2477,1463,0.8908143,Alto
090050001320A,9,5,1,1971,1162,0.8908228,Alto
9.00904E+11,9,9,410,10,6,0.8908468,Alto
090050001270A,9,5,1,2586,1567,0.8910326,Alto
9.00401E+11,9,4,64,12,10,0.8910519,Alto
9.015E+11,9,15,1,9489,5065,0.8913327,Alto
9.017E+11,9,17,1,1406,723,0.8916271,Alto
9.003E+11,9,3,1,4474,2441,0.8917794,Alto
9.016E+11,9,16,1,7879,4137,0.8918121,Alto
9.016E+11,9,16,1,1623,854,0.8919862,Alto
9.002E+11,9,2,1,6198,3384,0.8919864,Alto
9.015E+11,9,15,1,214,123,0.8921662,Alto
9.006E+11,9,6,1,2705,1660,0.8921766,Alto
9.002E+11,9,2,1,4943,2903,0.8923408,Alto
9.005E+11,9,5,1,5219,3345,0.8923439,Alto
9.003E+11,9,3,1,6427,3524,0.8924004,Alto
9.015E+11,9,15,1,3031,1584,0.8924875,Alto
9.015E+11,9,15,1,1456,724,0.8925352,Alto
9.002E+11,9,2,1,8263,4794,0.8925506,Alto
9.002E+11,9,2,1,7565,4298,0.8926327,Alto
9.005E+11,9,5,1,3590,1980,0.8926596,Alto
9.01204E+11,9,12,413,3,1,0.8927211,Alto
9.005E+11,9,5,1,3560,2113,0.8931127,Alto
9.013E+11,9,13,1,4460,2551,0.8934541,Alto
090070001390A,9,7,1,3991,2312,0.8934965,Alto
9.002E+11,9,2,1,2380,1266,0.8935143,Alto
9.017E+11,9,17,1,2497,1404,0.8935201,Alto
9.015E+11,9,15,1,888,442,0.893967,Alto
090050001231A,9,5,1,3300,1954,0.8940386,Alto
9.011E+11,9,11,1,2179,1286,0.8940488,Alto
9.015E+11,9,15,1,3055,1586,0.8940851,Alto
9.004E+11,9,4,1,6284,3831,0.8941844,Alto
090020001081A,9,2,1,3614,1921,0.8942014,Alto
9.016E+11,9,16,1,4799,2545,0.8945676,Alto
9.003E+11,9,3,1,3039,1564,0.8945695,Alto
9.007E+11,9,7,1,2138,1222,0.8946425,Alto
9.015E+11,9,15,1,4227,2280,0.8947769,Alto
9.006E+11,9,6,1,4078,2168,0.8949533,Alto
9.016E+11,9,16,1,3711,2018,0.8949993,Alto
9.006E+11,9,6,1,3804,2167,0.8950741,Alto
9.013E+11,9,13,1,2219,1166,0.8952069,Alto
9.007E+11,9,7,1,467,305,0.8952977,Alto
090170001144A,9,17,1,5419,2844,0.8953079,Alto
9.007E+11,9,7,1,1437,794,0.8953619,Alto
9.01E+11,9,10,1,1500,753,0.8954196,Alto
9.006E+11,9,6,1,2228,1217,0.8954265,Alto
9.003E+11,9,3,1,3108,1661,0.8955503,Alto
9.012E+11,9,12,1,3006,1500,0.8956103,Alto
9.015E+11,9,15,1,3023,1489,0.8956398,Alto
9.007E+11,9,7,1,1754,1002,0.8957323,Alto
9.007E+11,9,7,1,3609,1917,0.8957582,Alto
9.012E+11,9,12,1,3058,2078,0.895799,Alto
090070001127A,9,7,1,2166,1267,0.8958364,Alto
9.007E+11,9,7,1,2272,1358,0.8960124,Alto
090110001108A,9,11,1,2390,1337,0.8960357,Alto
9.007E+11,9,7,1,3368,1833,0.8960772,Alto
9.011E+11,9,11,1,1867,1018,0.8962354,Alto
9.003E+11,9,3,1,2792,1572,0.8963746,Alto
9.006E+11,9,6,1,2090,1116,0.8963746,Alto
9.016E+11,9,16,1,1370,747,0.8964215,Alto
9.016E+11,9,16,1,5015,2632,0.8967067,Alto
9.012E+11,9,12,1,1762,895,0.8967224,Alto
9.01E+11,9,10,1,3090,1550,0.8969635,Alto
9.012E+11,9,12,1,2614,1403,0.8971459,Alto
9.005E+11,9,5,1,2983,1782,0.8971617,Alto
9.011E+11,9,11,1,689,396,0.8972753,Alto
9.003E+11,9,3,1,2641,1440,0.8973063,Alto
9.002E+11,9,2,1,5553,3496,0.8973657,Alto
9.005E+11,9,5,1,4784,2718,0.897387,Alto
9.008E+11,9,8,1,3139,1691,0.8974386,Alto
9.012E+11,9,12,1,1768,929,0.8974594,Alto
9.006E+11,9,6,1,4155,2202,0.8975664,Alto
9.016E+11,9,16,1,22,12,0.8975762,Alto
9.013E+11,9,13,1,3947,2001,0.8976297,Alto
9.017E+11,9,17,1,2088,1118,0.897733,Alto
9.005E+11,9,5,1,1175,638,0.8979797,Alto
9.01E+11,9,10,1,1841,1019,0.8980235,Alto
9.01204E+11,9,12,434,4,2,0.8982424,Alto
9.01E+11,9,10,1,4623,2605,0.8983268,Alto
9.01E+11,9,10,1,1912,1157,0.8983338,Alto
9.01E+11,9,10,1,630,253,0.8983345,Alto
9.007E+11,9,7,1,1376,779,0.8984421,Alto
9.007E+11,9,7,1,1851,1020,0.8985337,Alto
9.01203E+11,9,12,265,8,8,0.8988943,Alto
9.002E+11,9,2,1,4343,2691,0.8989307,Alto
9.016E+11,9,16,1,6887,3538,0.8992164,Alto
090140001051A,9,14,1,2778,1456,0.8993371,Alto
9.005E+11,9,5,1,2617,1572,0.8993691,Alto
9.015E+11,9,15,1,1102,590,0.8995256,Alto
9.007E+11,9,7,1,7780,4273,0.8995285,Alto
9.002E+11,9,2,1,1712,1023,0.8996316,Alto
9.015E+11,9,15,1,2822,1321,0.8998387,Alto
090070001561A,9,7,1,1253,698,0.8998526,Alto
9.003E+11,9,3,1,5833,3298,0.8999167,Alto
090080001025A,9,8,1,3545,1962,0.8999594,Alto
9.01E+11,9,10,1,2446,1264,0.9005803,Alto
9.005E+11,9,5,1,2034,1104,0.9006324,Alto
9.012E+11,9,12,1,3956,1996,0.9006765,Alto
9.012E+11,9,12,1,2213,1107,0.9007113,Alto
9.01E+11,9,10,1,2658,1347,0.9010474,Alto
9.01E+11,9,10,1,4723,2305,0.9011987,Alto
9.004E+11,9,4,1,6897,3624,0.9014993,Alto
9.013E+11,9,13,1,2355,1111,0.9015367,Alto
9.012E+11,9,12,1,422,244,0.9015561,Alto
9.007E+11,9,7,1,1045,491,0.901776,Alto
9.016E+11,9,16,1,495,268,0.9018578,Alto
9.005E+11,9,5,1,2427,1253,0.9021294,Alto
9.007E+11,9,7,1,3469,1784,0.9021627,Alto
9.017E+11,9,17,1,5280,2591,0.9022231,Alto
090130001107A,9,13,1,3198,1644,0.9024669,Alto
9.012E+11,9,12,1,218,105,0.9025619,Alto
9.01E+11,9,10,1,11286,5614,0.9027392,Alto
9.01E+11,9,10,1,968,528,0.9029162,Alto
9.005E+11,9,5,1,3243,1666,0.9032499,Alto
9.003E+11,9,3,1,4084,1903,0.9032687,Alto
9.012E+11,9,12,1,722,385,0.9037238,Alto
9.003E+11,9,3,1,3873,1897,0.9039067,Alto
9.016E+11,9,16,1,6638,3313,0.9039224,Alto
9.003E+11,9,3,1,4048,2041,0.9039302,Alto
9.015E+11,9,15,1,320,152,0.9041064,Alto
9.01E+11,9,10,1,332,157,0.9044626,Alto
090070001586A,9,7,1,2500,1285,0.9045403,Alto
090050001060A,9,5,1,1730,899,0.9046813,Alto
9.015E+11,9,15,1,4619,2289,0.9047219,Alto
9.007E+11,9,7,1,2626,1341,0.9047304,Alto
9.014E+11,9,14,1,2607,1271,0.9047391,Alto
9.007E+11,9,7,1,1513,787,0.9048101,Alto
9.007E+11,9,7,1,2126,1047,0.9049746,Alto
9.007E+11,9,7,1,3200,1724,0.9050195,Alto
9.002E+11,9,2,1,6717,3316,0.9050946,Alto
9.01E+11,9,10,1,3476,1712,0.9051639,Alto
9.015E+11,9,15,1,1531,817,0.9052186,Alto
9.015E+11,9,15,1,6502,3068,0.9052783,Alto
9.003E+11,9,3,1,4962,2762,0.9053661,Alto
9.007E+11,9,7,1,973,476,0.90538,Alto
9.017E+11,9,17,1,1298,674,0.9054725,Alto
9.017E+11,9,17,1,1417,739,0.9055016,Alto
9.006E+11,9,6,1,3335,1871,0.9056439,Alto
9.014E+11,9,14,1,2901,1401,0.9056961,Alto
9.014E+11,9,14,1,1638,835,0.9058351,Alto
9.01E+11,9,10,1,3465,1854,0.9058959,Alto
9.006E+11,9,6,1,1382,665,0.906311,Alto
9.005E+11,9,5,1,4258,2488,0.9063885,Alto
9.005E+11,9,5,1,3218,1665,0.9065617,Alto
9.005E+11,9,5,1,2255,1141,0.9066432,Alto
